DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,Arrest,LarcenyCode,ObjectID
2019/05/12 00:00:00+00,1750,2145,500 S  CLINTON ST     ,LARCENY,,From Motor Vehicle,1756
2019/05/12 00:00:00+00,0800,2300,700 E  BRIGHTON AV     ,LARCENY,,All Other,1757
2019/05/12 00:00:00+00,1300,2019,700 E  LAUREL ST     ,BURGLARY,,N/A,1758
2019/05/12 00:00:00+00,1957,1957,700 N  ALVORD ST     ,AGGRAVATED ASSAULT,Yes,N/A,1759
2019/05/12 00:00:00+00,2304,2304,900 KIRKPATRICK ST     ,AGGRAVATED ASSAULT,Yes,,1760
2019/05/12 00:00:00+00,0412,0412,N STATE ST & ERIE BLVD E                                                           ,MV THEFT,,,1761
2019/05/13 00:00:00+00,1400,0100,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,1762
2019/05/13 00:00:00+00,1930,2000,100 DICKERSON ST     ,LARCENY,,All Other,1763
2019/05/13 00:00:00+00,1008,1000,100 HOLDEN ST     ,AGGRAVATED ASSAULT,Yes,N/A,1764
2019/05/13 00:00:00+00,1510,1510,1000 N  SALINA ST     ,AGGRAVATED ASSAULT,,N/A,1765
2019/05/13 00:00:00+00,0800,0800,1000 N  TOWNSEND ST     ,LARCENY,,All Other,1766
2019/05/13 00:00:00+00,1054,1054,1000 S  CLINTON ST     ,LARCENY,Yes,From Building,1767
2019/05/13 00:00:00+00,2015,2015,200 LAKEVIEW AV     ,LARCENY,,All Other,1768
2019/05/13 00:00:00+00,0120,0130,200 SENECA DR     ,BURGLARY,,N/A,1769
2019/05/13 00:00:00+00,0008,0008,200 VALLEY DR     ,AGGRAVATED ASSAULT,Yes,,1770
2019/05/13 00:00:00+00,2200,0720,3000 ERIE BLVD E ,LARCENY,,All Other,1771
2019/05/13 00:00:00+00,0100,0100,400 DOUGLAS ST     ,LARCENY,,From Motor Vehicle,1772
2019/05/13 00:00:00+00,1100,1100,700 ERIE BLVD E ,ROBBERY,,All Other,1773
2019/05/13 00:00:00+00,2015,2015,700 FIRST NORTH ST     ,LARCENY,Yes,Shoplifting,1774
2019/05/13 00:00:00+00,0215,0215,700 GRANT BLVD   ,MV THEFT,,Motor Vehicle,1775
2019/05/14 00:00:00+00,1740,1740,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,1776
2019/05/14 00:00:00+00,1442,1442,1 DESTINY USA DR,LARCENY,Yes,All Other,1777
2019/05/14 00:00:00+00,2045,2045,100 BRYANT AV     ,LARCENY,,All Other,1778
2019/05/14 00:00:00+00,2120,2242,100 HANCOCK DR     ,MV THEFT,,Motor Vehicle,1779
2019/05/14 00:00:00+00,2229,2229,100 HOLLAND ST     ,LARCENY,,All Other,1780
2019/05/14 00:00:00+00,1724,1724,100 SEELEY AV     ,AGGRAVATED ASSAULT,,N/A,1781
2019/05/14 00:00:00+00,1547,1552,1000 JAMES ST     ,LARCENY,Yes,From Motor Vehicle,1782
2019/05/14 00:00:00+00,2325,2328,1100 CARBON ST     ,AGGRAVATED ASSAULT,Yes,N/A,1783
2019/05/14 00:00:00+00,0830,1315,200 SENECA DR     ,MV THEFT,,Motor Vehicle,1784
2019/05/14 00:00:00+00,2200,2230,200 SHERWOOD AVE        ,LARCENY,Yes,All Other,1785
2019/05/14 00:00:00+00,1500,1640,200 WINDING RIDGE RD     ,LARCENY,,All Other,1786
2019/05/14 00:00:00+00,1705,1705,300 FOBES AVE    ,AGGRAVATED ASSAULT,Yes,N/A,1787
2019/05/14 00:00:00+00,1830,0635,400 PEARL ST     ,BURGLARY,,From Building,1788
2019/05/14 00:00:00+00,1230,1230,400 S  SALINA ST     ,LARCENY,,From Building,1789
2019/05/14 00:00:00+00,2146,2146,600 STINARD AV     ,LARCENY,,From Motor Vehicle,1790
2019/05/14 00:00:00+00,0915,1125,900 TALLMAN ST     ,BURGLARY,,From Building,1791
2019/05/14 00:00:00+00,1800,1300,900 WESTMORELAND AV     ,LARCENY,,From Motor Vehicle,1792
2019/05/15 00:00:00+00,1435,1435,1 DESTINY USA DR,LARCENY,,Shoplifting,1793
2019/05/15 00:00:00+00,1334,1334,1 DESTINY USA DR,LARCENY,,All Other,1794
2019/05/15 00:00:00+00,0815,0830,100 DICKERSON ST     ,LARCENY,Yes,All Other,1795
2019/05/15 00:00:00+00,0000,0000,100 FENWAY DR     ,LARCENY,,All Other,1796
2019/05/15 00:00:00+00,2240,0700,1000 WADSWORTH ST     ,LARCENY,,From Motor Vehicle,1797
2019/05/15 00:00:00+00,0000,0000,1500 W  GENESEE ST     ,LARCENY,,All Other,1798
2019/05/15 00:00:00+00,0050,0100,1700 MIDLAND AV     ,AGGRAVATED ASSAULT,,N/A,1799
2019/05/15 00:00:00+00,1840,1840,2800 S  SALINA ST     ,LARCENY,Yes,From Building,1800
2019/05/15 00:00:00+00,0800,2300,500 BUTTERNUT ST     ,LARCENY,,From Building,1801
2019/05/15 00:00:00+00,1000,1715,600 S  TOWNSEND ST     ,LARCENY,,From Motor Vehicle,1802
2019/05/15 00:00:00+00,1920,1920,700 HICKORY ST     ,LARCENY,,All Other,1803
2019/05/15 00:00:00+00,1500,0736,700 LODI ST     ,LARCENY,Yes,All Other,1804
2019/05/15 00:00:00+00,1800,0600,900 WESTMORELAND AV     ,LARCENY,,From Motor Vehicle,1805
2019/05/16 00:00:00+00,1121,1140,0 PRESIDENTIAL PLZ    ,LARCENY,,All Other,1806
2019/05/16 00:00:00+00,1500,1500,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,1807
2019/05/16 00:00:00+00,0210,0210,1000 HAWLEY AV     ,AGGRAVATED ASSAULT,,N/A,1808
2019/05/16 00:00:00+00,0930,0930,1000 N  GEDDES ST     ,LARCENY,,All Other,1809
2019/05/16 00:00:00+00,1337,1337,1000 S  MCBRIDE ST     ,AGGRAVATED ASSAULT,,N/A,1810
2019/05/16 00:00:00+00,1355,1355,1600 W  GENESEE ST     ,LARCENY,,From Motor Vehicle,1811
2019/05/16 00:00:00+00,2000,0150,1800 BELLEVUE AV     ,LARCENY,,From Motor Vehicle,1812
2019/05/16 00:00:00+00,1800,0800,300 BRUCE ST     ,BURGLARY,,From Building,1813
2019/05/16 00:00:00+00,0530,0530,400 JAMES ST     ,BURGLARY,,From Building,1814
2019/05/16 00:00:00+00,1400,1430,600 BUTTERNUT ST     ,LARCENY,,All Other,1815
2019/05/16 00:00:00+00,0810,0810,600 W  ONONDAGA ST     ,ROBBERY,,From Building,1816
2019/05/16 00:00:00+00,0020,0020,700 OAK ST     ,LARCENY,,All Other,1817
2019/05/17 00:00:00+00,1439,1439,1 DESTINY USA DR,LARCENY,,Shoplifting,1818
2019/05/17 00:00:00+00,2045,2115,1 DESTINY USA DR,LARCENY,,From Building,1819
2019/05/17 00:00:00+00,0000,1601,100 KINNE ST     ,BURGLARY,,All Other,1820
2019/05/17 00:00:00+00,0230,0230,100 MONTGOMERY ST     ,MV THEFT,,Motor Vehicle,1821
2019/05/17 00:00:00+00,0900,1800,100 WHITE ST     ,LARCENY,,From Building,1822
2019/05/17 00:00:00+00,0727,0727,100 WOLCOTT AV     ,BURGLARY,Yes,From Building,1823
2019/05/17 00:00:00+00,1200,1200,1200 MILTON AV     ,LARCENY,,From Building,1824
2019/05/17 00:00:00+00,2220,2230,1300 BUTTERNUT ST     ,LARCENY,Yes,All Other,1825
2019/05/17 00:00:00+00,0800,1358,200 W  JEFFERSON ST     ,LARCENY,,From Motor Vehicle,1826
2019/05/17 00:00:00+00,1515,1515,2000 ERIE BLVD E ,LARCENY,,Shoplifting,1827
2019/05/17 00:00:00+00,2118,2118,400 S  BEECH ST     ,MV THEFT,,Motor Vehicle,1828
2019/05/17 00:00:00+00,1030,1315,400 S  CROUSE AV     ,LARCENY,,Of Bicycle,1829
2019/05/17 00:00:00+00,1200,1200,600 SECOND NORTH ST     ,MV THEFT,,Motor Vehicle,1830
2019/05/17 00:00:00+00,2130,1330,600 SUMMIT AV     ,BURGLARY,,From Building,1831
2019/05/17 00:00:00+00,1300,1100,700 E  BRIGHTON AV     ,LARCENY,,All Other,1832
2019/05/17 00:00:00+00,2030,2100,800 CADILLAC ST     ,MV THEFT,,Motor Vehicle,1833
2019/05/17 00:00:00+00,0300,0305,900 BUTTERNUT ST     ,LARCENY,,All Other,1834
2019/05/18 00:00:00+00,0900,0900,0 UNKNOWN        ,ROBBERY,,All Other,1835
2019/05/18 00:00:00+00,1930,0950,100 LAFAYETTE RD     ,BURGLARY,,Of MV Parts/Accessories,1836
2019/05/18 00:00:00+00,2230,0130,100 MADISON ST     ,MV THEFT,,Motor Vehicle,1837
2019/05/18 00:00:00+00,0247,0400,100 PATTISON ST     ,LARCENY,Yes,Motor Vehicle,1838
2019/05/18 00:00:00+00,0000,2000,100 WESTMORELAND AV     ,BURGLARY,,N/A,1839
2019/05/18 00:00:00+00,1952,1952,200 W  LAFAYETTE AV     ,MV THEFT,Yes,,1840
2019/05/18 00:00:00+00,2045,2050,400 S  ALVORD ST     ,ROBBERY,,Of Bicycle,1841
2019/05/18 00:00:00+00,1455,1455,500 W  ONONDAGA ST     ,LARCENY,,Shoplifting,1842
2019/05/18 00:00:00+00,0110,0110,600 N  GEDDES ST     ,AGGRAVATED ASSAULT,,N/A,1843
2019/05/18 00:00:00+00,1950,2009,800 POND ST     ,LARCENY,Yes,From Building,1844
2019/05/19 00:00:00+00,1815,1315,100 BUNGALOW TER    ,LARCENY,,All Other,1845
2019/05/19 00:00:00+00,1400,1412,100 GRACE ST     ,AGGRAVATED ASSAULT,Yes,N/A,1846
2019/05/19 00:00:00+00,2026,2026,100 LEA LN     ,ROBBERY,,All Other,1847
2019/05/19 00:00:00+00,0920,0920,100 OSWEGO BLVD   ,LARCENY,,All Other,1848
2019/05/19 00:00:00+00,1730,1730,1800 E  FAYETTE ST     ,AGGRAVATED ASSAULT,,N/A,1849
2019/05/19 00:00:00+00,2130,0600,200 WHITTIER AV     ,LARCENY,,From Motor Vehicle,1850
2019/05/19 00:00:00+00,1400,1400,2000 S  SALINA ST     ,AGGRAVATED ASSAULT,,N/A,1851
2019/05/19 00:00:00+00,0600,0600,300 HUDSON ST     ,BURGLARY,,N/A,1852
2019/05/19 00:00:00+00,0702,0702,300 S  WARREN ST     ,BURGLARY,,From Building,1853
2019/05/19 00:00:00+00,1134,1134,400         ,ROBBERY,Yes,All Other,1854
2019/05/19 00:00:00+00,1406,1635,400 GIFFORD ST     ,BURGLARY,Yes,From Building,1855
2019/05/19 00:00:00+00,1130,1130,4200 S  SALINA ST     ,MV THEFT,,Motor Vehicle,1856
2019/05/19 00:00:00+00,1251,1251,500 BUTTERNUT ST     ,LARCENY,Yes,Shoplifting,1857
2019/05/19 00:00:00+00,1955,2001,500 BUTTERNUT ST     ,LARCENY,,All Other,1858
2019/05/19 00:00:00+00,0940,0948,700 W  COLVIN ST     ,AGGRAVATED ASSAULT,Yes,N/A,1859
2019/05/20 00:00:00+00,2251,2251,0 STONE CT     ,AGGRAVATED ASSAULT,,N/A,1860
2019/05/20 00:00:00+00,0310,0310,100 HILLSIDE ST     ,MV THEFT,,Motor Vehicle,1861
2019/05/20 00:00:00+00,1200,1200,100 MARTIN ST     ,LARCENY,,From Motor Vehicle,1862
2019/05/20 00:00:00+00,0426,0426,1000 MILTON AV     ,MV THEFT,,Motor Vehicle,1863
2019/05/20 00:00:00+00,1200,0910,1100 E  FAYETTE ST     ,LARCENY,,All Other,1864
2019/05/20 00:00:00+00,1554,1554,1200 BURNET AV     ,AGGRAVATED ASSAULT,Yes,N/A,1865
2019/05/20 00:00:00+00,1544,1544,200 N  STATE ST     ,AGGRAVATED ASSAULT,Yes,N/A,1866
2019/05/20 00:00:00+00,1502,1502,200 S  GEDDES ST     ,LARCENY,Yes,,1867
2019/05/20 00:00:00+00,1845,1845,2000 E  FAYETTE ST     ,LARCENY,Yes,Shoplifting,1868
2019/05/20 00:00:00+00,1710,1710,400 BUTTERNUT ST     ,LARCENY,Yes,Shoplifting,1869
2019/05/20 00:00:00+00,1420,1420,400 BUTTERNUT ST     ,LARCENY,,From Motor Vehicle,1870
2019/05/20 00:00:00+00,2200,0800,400 MADISON ST     ,LARCENY,,From Motor Vehicle,1871
2019/05/20 00:00:00+00,0100,0100,400 MARCELLUS ST     ,ROBBERY,,All Other,1872
2019/05/20 00:00:00+00,1751,1751,400 SOUTH AV     ,LARCENY,Yes,From Building,1873
2019/05/20 00:00:00+00,1230,1230,500 S  STATE ST     ,LARCENY,Yes,From Motor Vehicle,1874
2019/05/20 00:00:00+00,1652,1655,600 E  DIVISION ST     ,AGGRAVATED ASSAULT,Yes,N/A,1875
2019/05/20 00:00:00+00,0930,1030,700 IRVING AV     ,LARCENY,,From Motor Vehicle,1876
2019/05/20 00:00:00+00,1755,1805,800 N  CLINTON ST     ,LARCENY,,From Motor Vehicle,1877
2019/05/20 00:00:00+00,1224,1224,900 S  SALINA ST     ,LARCENY,Yes,Shoplifting,1878
2019/05/21 00:00:00+00,1700,0600,100 DARLINGTON RD     ,MV THEFT,,Motor Vehicle,1879
2019/05/21 00:00:00+00,2030,0330,100 DICKERSON ST     ,LARCENY,,From Building,1880
2019/05/21 00:00:00+00,1900,0600,100 HAZELHURST AV     ,LARCENY,,From Building,1881
2019/05/21 00:00:00+00,1200,1205,100 JAMES ST     ,LARCENY,,All Other,1882
2019/05/21 00:00:00+00,2225,2234,100 RONEY LN     ,ROBBERY,,Motor Vehicle,1883
2019/05/21 00:00:00+00,1730,1920,100 W  JEFFERSON ST     ,LARCENY,,From Motor Vehicle,1884
2019/05/21 00:00:00+00,,1628,100 W LAFAYETTE AVE ,MURDER,Yes,,1885
2019/05/21 00:00:00+00,1200,1200,1400 E  GENESEE ST     ,LARCENY,,All Other,1886
2019/05/21 00:00:00+00,2020,2020,1500 E  GENESEE ST     ,AGGRAVATED ASSAULT,,N/A,1887
2019/05/21 00:00:00+00,1645,1700,2500 E  ERIE BLVD   ,LARCENY,Yes,Shoplifting,1888
2019/05/21 00:00:00+00,1027,1027,300 CRAIG ST     ,LARCENY,,All Other,1889
2019/05/21 00:00:00+00,1000,1000,3300 BURNET AV     ,LARCENY,,All Other,1890
2019/05/21 00:00:00+00,2050,2050,4300 S  SALINA ST     ,AGGRAVATED ASSAULT,Yes,N/A,1891
2019/05/21 00:00:00+00,1222,1222,4800 S  SALINA ST     ,AGGRAVATED ASSAULT,Yes,N/A,1892
2019/05/22 00:00:00+00,1845,1930,1 DESTINY USA DR,MV THEFT,,Motor Vehicle,1893
2019/05/22 00:00:00+00,1200,1254,100 RICHMOND AV     ,BURGLARY,Yes,Of Bicycle,1894
2019/05/22 00:00:00+00,2320,2331,100 RONEY RD     ,LARCENY,Yes,All Other,1895
2019/05/22 00:00:00+00,0815,0815,1000 N  SALINA ST     ,AGGRAVATED ASSAULT,Yes,N/A,1896
2019/05/22 00:00:00+00,2307,2308,1000 S  CLINTON ST     ,LARCENY,,From Building,1897
2019/05/22 00:00:00+00,1207,1207,1600 JAMES ST     ,LARCENY,,All Other,1898
2019/05/22 00:00:00+00,1337,1337,1800 E  FAYETTE ST     ,LARCENY,,All Other,1899
2019/05/22 00:00:00+00,2000,0800,200 ASHWORTH PL     ,BURGLARY,,From Building,1900
2019/05/22 00:00:00+00,1200,0600,200 CADILLAC ST     ,LARCENY,,All Other,1901
2019/05/22 00:00:00+00,0230,0230,200 CRIPPEN AV     ,ROBBERY,,N/A,1902
2019/05/22 00:00:00+00,1354,1354,2400 GRANT BLVD   ,LARCENY,,From Motor Vehicle,1903
2019/05/22 00:00:00+00,1922,1922,2500 ERIE BLVD E ,LARCENY,Yes,Shoplifting,1904
2019/05/22 00:00:00+00,1230,1230,300 RIEGEL ST     ,LARCENY,Yes,Of MV Parts/Accessories,1905
2019/05/22 00:00:00+00,2045,2048,400 CANNON ST     ,AGGRAVATED ASSAULT,Yes,N/A,1906
2019/05/22 00:00:00+00,2100,0400,400 JAMESVILLE AV     ,MV THEFT,,Motor Vehicle,1907
2019/05/22 00:00:00+00,1454,1454,400 LODI ST     ,LARCENY,Yes,All Other,1908
2019/05/22 00:00:00+00,0000,2100,400 S  BEECH ST     ,LARCENY,,From Building,1909
2019/05/22 00:00:00+00,0030,0040,600 ONEIDA ST     ,AGGRAVATED ASSAULT,Yes,N/A,1910
2019/05/22 00:00:00+00,1900,0930,700 EUCLID AV     ,LARCENY,,Of Bicycle,1911
2019/05/22 00:00:00+00,1730,1730,700 HIAWATHA BLVD E ,MV THEFT,,Motor Vehicle,1912
2019/05/22 00:00:00+00,1632,1632,700 PARK AV     ,AGGRAVATED ASSAULT,Yes,N/A,1913
2019/05/22 00:00:00+00,1520,1520,700 WOLF ST     ,LARCENY,,From Building,1914
2019/05/23 00:00:00+00,2015,0700,100 ARNTS PL     ,LARCENY,,From Motor Vehicle,1915
2019/05/23 00:00:00+00,1130,1645,100 BRADFORD PKWY   ,LARCENY,,From Motor Vehicle,1916
2019/05/23 00:00:00+00,1120,1420,100 COL EILEEN COLLINS BLVD   ,LARCENY,,All Other,1917
2019/05/23 00:00:00+00,1812,1812,100 LAFAYETTE RD     ,LARCENY,,Shoplifting,1918
2019/05/23 00:00:00+00,1000,1400,100 MALCOLM ST     ,LARCENY,,From Building,1919
2019/05/23 00:00:00+00,1949,1949,100 PUTNAM ST     ,AGGRAVATED ASSAULT,,N/A,1920
2019/05/23 00:00:00+00,1830,1830,100 RONEY RD     ,BURGLARY,,N/A,1921
2019/05/23 00:00:00+00,0815,0815,1300 N  SALINA ST     ,AGGRAVATED ASSAULT,Yes,N/A,1922
2019/05/23 00:00:00+00,1617,1617,1600 JAMES ST     ,LARCENY,Yes,All Other,1923
2019/05/23 00:00:00+00,0730,1400,200 CREHANGE ST     ,BURGLARY,,From Building,1924
2019/05/23 00:00:00+00,0130,0810,200 HERRIMAN ST     ,LARCENY,,From Motor Vehicle,1925
2019/05/23 00:00:00+00,1400,1700,2900 E  GENESEE ST     ,LARCENY,,From Motor Vehicle,1926
2019/05/23 00:00:00+00,2240,2240,300 S  STATE ST     ,LARCENY,,From Motor Vehicle,1927
2019/05/23 00:00:00+00,2300,2300,300 SHONNARD ST     ,LARCENY,,From Motor Vehicle,1928
2019/05/23 00:00:00+00,1730,0830,400 S  CLINTON ST     ,LARCENY,,From Motor Vehicle,1929
2019/05/23 00:00:00+00,1818,1818,700 S  BEECH ST     ,LARCENY,,From Building,1930
2019/05/24 00:00:00+00,1330,0930,0 PRESIDENTIAL PLZ    ,LARCENY,,From Motor Vehicle,1931
2019/05/24 00:00:00+00,1645,1645,1 DESTINY USA DR,BURGLARY,Yes,Shoplifting,1932
2019/05/24 00:00:00+00,1200,1200,100 E  JEFFERSON ST     ,LARCENY,,All Other,1933
2019/05/24 00:00:00+00,1600,1930,1000 COL EILEEN COLLINS BLVD   ,LARCENY,,From Motor Vehicle,1934
2019/05/24 00:00:00+00,0115,0157,1000 LODI ST     ,ROBBERY,Yes,N/A,1935
2019/05/24 00:00:00+00,1600,1800,200 CLEVELAND AV     ,LARCENY,,From Motor Vehicle,1936
2019/05/24 00:00:00+00,1137,1137,200 SUNSET AV     ,LARCENY,,All Other,1937
2019/05/24 00:00:00+00,1205,1205,2500 ERIE BLVD E ,LARCENY,Yes,Shoplifting,1938
2019/05/24 00:00:00+00,0100,0600,500 N  SALINA ST     ,BURGLARY,,All Other,1939
2019/05/24 00:00:00+00,0710,0710,500 W  ONONDAGA ST     ,BURGLARY,,From Building,1940
2019/05/24 00:00:00+00,1135,1135,600 BUTTERNUT ST     ,LARCENY,Yes,Shoplifting,1941
2019/05/24 00:00:00+00,1831,1831,600 S  GEDDES ST     ,MV THEFT,,Motor Vehicle,1942
2019/05/24 00:00:00+00,2300,0400,700 DEWITT ST     ,LARCENY,,From Motor Vehicle,1943
2019/05/24 00:00:00+00,0625,1640,800 S  STATE ST     ,LARCENY,,From Motor Vehicle,1944
2019/05/25 00:00:00+00,2014,2014,1 DESTINY USA DR,LARCENY,,Shoplifting,1945
2019/05/25 00:00:00+00,0800,0800,100 LINWILL TER    ,BURGLARY,,All Other,1946
2019/05/25 00:00:00+00,1500,1900,1000 COL EILEEN COLLINS BLVD   ,LARCENY,,Of MV Parts/Accessories,1947
2019/05/25 00:00:00+00,1508,1508,1300 S  GEDDES ST     ,AGGRAVATED ASSAULT,Yes,N/A,1948
2019/05/25 00:00:00+00,0814,0814,1400 S  SALINA ST     ,AGGRAVATED ASSAULT,Yes,,1949
2019/05/25 00:00:00+00,1430,1430,1900 BELLEVUE AV     ,MV THEFT,,Motor Vehicle,1950
2019/05/25 00:00:00+00,1630,2300,200 W  FAYETTE ST     ,LARCENY,,From Motor Vehicle,1951
2019/05/25 00:00:00+00,2100,2300,300 W  FAYETTE ST     ,MV THEFT,,Motor Vehicle,1952
2019/05/25 00:00:00+00,2235,2251,300 WEBSTER AV     ,AGGRAVATED ASSAULT,Yes,N/A,1953
2019/05/25 00:00:00+00,2230,1130,400 STOLP AV     ,LARCENY,,From Motor Vehicle,1954
2019/05/25 00:00:00+00,2130,1130,400 STOLP AV     ,LARCENY,,From Motor Vehicle,1955
2019/05/25 00:00:00+00,1245,1300,500 CATHERINE ST     ,LARCENY,Yes,From Building,1956
2019/05/25 00:00:00+00,1450,1450,500 S  CLINTON ST     ,ROBBERY,,All Other,1957
2019/05/25 00:00:00+00,2330,2330,600 BUTTERNUT ST     ,LARCENY,,All Other,1958
2019/05/25 00:00:00+00,1330,1330,600 BUTTERNUT ST     ,ROBBERY,,Shoplifting,1959
2019/05/25 00:00:00+00,0210,0210,600 N  GEDDES ST     ,AGGRAVATED ASSAULT,Yes,N/A,1960
2019/05/25 00:00:00+00,2032,2032,600 S  GEDDES ST     ,AGGRAVATED ASSAULT,,,1961
2019/05/25 00:00:00+00,1930,0800,700 CLARENDON ST     ,LARCENY,,From Motor Vehicle,1962
2019/05/25 00:00:00+00,0000,0000,700 GRANT BLVD   ,MV THEFT,,Motor Vehicle,1963
2019/05/25 00:00:00+00,1900,2200,900 OAK ST     ,LARCENY,,All Other,1964
2019/05/26 00:00:00+00,0224,0224,0 COSTELLO CT     ,ROBBERY,Yes,All Other,1965
2019/05/26 00:00:00+00,0240,0330,100 MERRITT AV     ,LARCENY,,From Motor Vehicle,1966
2019/05/26 00:00:00+00,0645,0645,100 MERRITT AV     ,LARCENY,,From Motor Vehicle,1967
2019/05/26 00:00:00+00,0238,0238,100 S  SB 81        ,AGGRAVATED ASSAULT,,N/A,1968
2019/05/26 00:00:00+00,2145,2145,100 SPRINGBROOK AV     ,ROBBERY,,All Other,1969
2019/05/26 00:00:00+00,1030,1030,100 WADSWORTH ST     ,MV THEFT,,Motor Vehicle,1970
2019/05/26 00:00:00+00,1200,1205,1200 SOUTH AV     ,LARCENY,,Shoplifting,1971
2019/05/26 00:00:00+00,1900,2200,1500 W  ONONDAGA ST     ,BURGLARY,Yes,From Building,1972
2019/05/26 00:00:00+00,1330,1445,200 W  COLVIN ST     ,LARCENY,,All Other,1973
2019/05/26 00:00:00+00,1950,2055,2100 S  SALINA ST     ,LARCENY,,All Other,1974
2019/05/26 00:00:00+00,2110,2150,2400 GRANT BLVD   ,LARCENY,,Pocket Picking,1975
2019/05/26 00:00:00+00,1200,1200,300 FURMAN ST     ,LARCENY,,All Other,1976
2019/05/26 00:00:00+00,2100,0940,300 HOLMES ST     ,MV THEFT,,Motor Vehicle,1977
2019/05/26 00:00:00+00,0221,0221,300 MERRITT AV     ,LARCENY,,From Motor Vehicle,1978
2019/05/26 00:00:00+00,2359,2359,300 N  MIDLER AV     ,BURGLARY,,From Building,1979
2019/05/26 00:00:00+00,0723,0723,3000 ERIE BLVD E ,MV THEFT,,Motor Vehicle,1980
2019/05/26 00:00:00+00,0950,1850,400 S  CLINTON ST     ,LARCENY,,From Motor Vehicle,1981
2019/05/26 00:00:00+00,1858,1858,600 W  ONONDAGA ST     ,AGGRAVATED ASSAULT,Yes,N/A,1982
2019/05/27 00:00:00+00,1754,1754,1 DESTINY USA DR,ROBBERY,Yes,,1983
2019/05/27 00:00:00+00,1830,0830,1 DESTINY USA DR,BURGLARY,,All Other,1984
2019/05/27 00:00:00+00,2328,2328,100 BLAINE ST     ,AGGRAVATED ASSAULT,Yes,,1985
2019/05/27 00:00:00+00,2137,2137,100 JASPER ST     ,MV THEFT,,Motor Vehicle,1986
2019/05/27 00:00:00+00,1935,1935,100 MARSHALL ST     ,LARCENY,,All Other,1987
2019/05/27 00:00:00+00,1919,1919,1000 FIRST NORTH ST     ,AGGRAVATED ASSAULT,Yes,,1988
2019/05/27 00:00:00+00,2000,0820,1500 W  ONONDAGA ST     ,BURGLARY,,From Building,1989
2019/05/27 00:00:00+00,1255,1255,1900 ERIE BLVD E ,LARCENY,,From Building,1990
2019/05/27 00:00:00+00,0000,0500,200 OAK ST     ,LARCENY,,From Motor Vehicle,1991
2019/05/27 00:00:00+00,2230,0113,200 W  BRIGHTON AV     ,BURGLARY,,N/A,1992
2019/05/27 00:00:00+00,1713,1713,300 ASHDALE AV     ,LARCENY,Yes,,1993
2019/05/27 00:00:00+00,2200,0900,300 CAYUGA ST     ,LARCENY,,All Other,1994
2019/05/27 00:00:00+00,1749,1749,300 ROWLAND ST     ,AGGRAVATED ASSAULT,Yes,N/A,1995
2019/05/27 00:00:00+00,0215,0215,500 BUTTERNUT ST     ,LARCENY,,Shoplifting,1996
2019/05/27 00:00:00+00,1516,1516,500 SALT SPRINGS RD     ,AGGRAVATED ASSAULT,,N/A,1997
2019/05/27 00:00:00+00,1637,1637,500 WOLF ST     ,LARCENY,Yes,,1998
2019/05/27 00:00:00+00,1914,1914,700 S  CROUSE AV     ,LARCENY,Yes,Shoplifting,1999
2019/05/27 00:00:00+00,2336,2336,900 JAMES ST     ,LARCENY,,From Motor Vehicle,2000
2019/05/28 00:00:00+00,0125,0145,100 SMITH RD     ,BURGLARY,,From Building,2001
2019/05/28 00:00:00+00,0340,0340,100 WOOD AV     ,AGGRAVATED ASSAULT,Yes,N/A,2002
2019/05/28 00:00:00+00,0130,0230,1000 MADISON ST     ,LARCENY,,From Motor Vehicle,2003
2019/05/28 00:00:00+00,0300,0300,1000 S  CLINTON ST     ,LARCENY,,Pocket Picking,2004
2019/05/28 00:00:00+00,0000,1130,1400 TEAL AV     ,BURGLARY,,N/A,2005
2019/05/28 00:00:00+00,1200,0805,1800 S  SALINA ST     ,LARCENY,Yes,All Other,2006
2019/05/28 00:00:00+00,0730,0730,200 SENECA ST     ,LARCENY,,All Other,2007
2019/05/28 00:00:00+00,2029,2029,300 N  MIDLER AV     ,AGGRAVATED ASSAULT,Yes,N/A,2008
2019/05/28 00:00:00+00,1600,1200,300 SHONNARD ST     ,BURGLARY,,From Building,2009
2019/05/28 00:00:00+00,1321,1321,300 W  ONONDAGA ST     ,LARCENY,Yes,All Other,2010
2019/05/28 00:00:00+00,0900,1535,300 W  WASHINGTON ST     ,LARCENY,,From Motor Vehicle,2011
2019/05/28 00:00:00+00,1400,0920,400 STOLP AV     ,LARCENY,,All Other,2012
2019/05/28 00:00:00+00,1050,1050,400 WESTCOTT ST     ,LARCENY,,From Motor Vehicle,2013
2019/05/28 00:00:00+00,0909,0909,4600 S  SALINA ST     ,LARCENY,,Purse Snatch,2014
2019/05/28 00:00:00+00,2210,2210,500 BUTTERNUT ST     ,AGGRAVATED ASSAULT,Yes,Shoplifting,2015
2019/05/28 00:00:00+00,1304,1304,500 MARCELLUS ST     ,BURGLARY,,All Other,2016
2019/05/28 00:00:00+00,0115,0116,500 S  BEECH ST     ,BURGLARY,Yes,N/A,2017
2019/05/28 00:00:00+00,1940,2000,700 WOLF ST     ,LARCENY,,Shoplifting,2018
