X,Y,OBJECTID,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,ARREST
-8477350.43147933,5320918.5363473,2718,2018/07/14,0001,0001,100 ASH ST,LARCENY,
-8473596.7812227,5319122.98085366,2719,2018/08/28,2122,2122,300 LEXINGTON AV,LARCENY,
-8476946.05071919,5320895.77450864,2720,2018/08/28,1411,1411,400 BUTTERNUT ST,LARCENY,
-8476181.57196347,5323701.66774907,2721,2018/07/14,1645,1700,100 KUHL AV,LARCENY,
-8475714.74583234,5317663.0435739,2722,2018/08/28,1245,2045,900 IRVING AV,LARCENY,
-8479975.72192129,5318352.54419654,2723,2018/08/28,0109,0109,800 S  WILBUR AV,AGGRAVATED ASSAULT,
-8470262.17615151,5318103.60284425,2724,2018/07/14,0200,0200,100 HADDON RD,AGGRAVATED ASSAULT,
-8475465.77973911,5320451.51623424,2725,2018/08/29,0749,0749,100 GREEN ST,LARCENY,
-8474674.46059198,5312165.99369692,2726,2018/07/14,2204,2204,100 LAFAYETTE RD,ROBBERY,
,,2727,2018/07/14,1415,1415,0 DESTINY USA DR,LARCENY,
-8474712.3694601,5319092.82019495,2728,2018/08/29,0000,0700,1400 E  GENESEE ST,BURGLARY,
-8476794.35685264,5319967.17325263,2729,2018/07/13,0815,0815,200 N  STATE ST,AGGRAVATED ASSAULT,
-8475422.64902428,5315291.6208913,2730,2018/07/14,1741,1741,100 RONEY LN,AGGRAVATED ASSAULT,
-8472429.59637748,5317354.63532851,2731,2018/08/29,0802,0802,1600 EUCLID AV,LARCENY,
-8477351.35769784,5314532.17182519,2732,2018/07/14,0800,1230,100 WIMAN AV,BURGLARY,
-8472602.92071648,5319294.34989033,2733,2018/08/29,2203,2203,200 FENWAY DR,MV THEFT,
-8477978.78629637,5315894.53100638,2734,2018/07/14,1214,1214,1200 SOUTH AV,LARCENY,
-8476177.25382954,5312090.41896011,2735,2018/07/14,2246,2246,100 W  SENECA TPKE,MV THEFT,
-8476543.79775786,5322545.47421042,2736,2018/08/29,0940,0940,300 GRIFFITHS ST,BURGLARY,
-8478147.68856702,5322330.92170864,2737,2018/07/14,2330,2330,300 TURTLE ST,AGGRAVATED ASSAULT,
-8475301.97314947,5319282.01125634,2738,2018/08/29,1926,1926,300 UNIVERSITY PL,LARCENY,
-8477665.39721547,5319413.62468986,2739,2018/08/29,1745,0645,300 W  FAYETTE ST,MV THEFT,
-8479020.39288317,5317600.868906,2740,2018/07/14,1043,1043,400 DELAWARE ST,ROBBERY,
-8469450.01886635,5318040.00089549,2741,2018/08/29,1200,0800,3800 E  GENESEE ST,BURGLARY,
-8476833.84061713,5322737.47800322,2742,2018/08/29,0934,0934,700 FIRST NORTH ST,LARCENY,
-8479020.39288317,5317600.868906,2743,2018/07/14,1330,1715,400 DELAWARE ST,BURGLARY,
-8477913.36136479,5316280.08347238,2744,2018/08/29,0419,0755,900 SOUTH AV,BURGLARY,
-8478679.78358543,5322624.51778547,2745,2018/07/14,1641,1641,1700 N  SALINA ST,ROBBERY,
-8478472.5625589,5322967.18283032,2746,2018/07/14,1413,1413,400 WOLF ST,LARCENY,
,,2747,2018/07/15,2202,2202,UNKNOWN,ROBBERY,
-8477199.02419886,5319753.63453282,2748,2018/08/30,0851,0851,100 N  SALINA ST,LARCENY,
-8478554.39091022,5318555.26338542,2749,2018/07/14,0224,0224,500 GIFFORD ST,AGGRAVATED ASSAULT,
-8471328.5351777,5321419.58776326,2750,2018/08/30,1800,0655,1200 SUNNYCREST RD,MV THEFT,
-8473874.30073482,5318990.00061885,2751,2018/08/30,0056,0056,1800 W  GENESEE ST,MV THEFT,
-8479283.80957428,5319897.0429004,2752,2018/07/14,1901,1901,700 PARK AV,AGGRAVATED ASSAULT,
-8476856.8837871,5322249.24727865,2753,2018/08/30,0726,0726,200 HERBERT ST,BURGLARY,
-8476885.70829643,5320454.59161512,2754,2018/07/15,0950,1730,100 UNION AV,LARCENY,
-8474703.35263488,5322405.58809063,2755,2018/08/30,0055,0055,300 WENDELL TER,AGGRAVATED ASSAULT,
-8475701.13624576,5320682.19897192,2756,2018/07/14,2115,2119,900 JAMES ST,AGGRAVATED ASSAULT,
-8475122.68668678,5314787.95845768,2757,2018/07/15,1619,1619,100 REMINGTON AV,LARCENY,
-8478042.10245731,5317965.9789646,2758,2018/08/30,1030,1106,600 W  ONONDAGA ST,AGGRAVATED ASSAULT,
-8478042.10245731,5317965.9789646,2759,2018/08/30,0631,0631,600 W  ONONDAGA ST,BURGLARY,
,,2760,2018/07/15,1340,1340,0 DESTINY USA DR,LARCENY,
,,2761,2018/07/12,1625,1625,0 81 NORTH BOUND,AGGRAVATED ASSAULT,
-8477528.64128159,5321606.08336485,2762,2018/08/30,1845,1845,900 S  SALINA ST,LARCENY,
-8478989.37559661,5320197.85969796,2763,2018/08/30,0818,0818,900 W  GENESEE ST,LARCENY,
-8476833.29782093,5319125.05415147,2764,2018/07/15,1115,1700,300 JEFFERSON ST,LARCENY,
-8472854.79578435,5319656.86243195,2765,2018/07/16,1115,1117,100 CROLY ST,AGGRAVATED ASSAULT,
-8476543.81185549,5316090.9919191,2766,2018/07/15,0100,0700,100 W  BEARD AV,MV THEFT,
-8475720.2561611,5322539.98841705,2767,2018/08/31,2130,2300,100 WADSWORTH ST,MV THEFT,
-8477985.76606341,5322238.15259079,2768,2018/07/15,1506,1506,1300 N  SALINA ST,ROBBERY,A
-8472109.49710946,5317649.33631943,2769,2018/08/31,0200,0300,200 STANDISH DR,LARCENY,
-8474521.5121417,5317471.14394834,2770,2018/08/31,0000,2103,300 EUCLID AV,LARCENY,
-8478241.19605452,5322154.13712875,2771,2018/07/16,1027,1027,200 TURTLE ST,BURGLARY,
-8477973.19177049,5317079.09300448,2772,2018/07/16,0000,1530,300 BELLEVUE AV,LARCENY,
,,2773,2018/07/16,1551,1551,0 DESTINY USA DR,LARCENY,
-8474239.4842528,5317504.04081908,2774,2018/08/31,2040,1400,500 EUCLID AVE,LARCENY,
-8476461.03020536,5315369.14460924,2775,2018/07/16,2331,2331,300 WEBSTER AV,AGGRAVATED ASSAULT,
-8475007.42177057,5317812.45388796,2776,2018/09/01,1520,1520,100 COLLEGE PL,LARCENY,
-8481954.42596052,5320539.26921268,2777,2018/09/01,2000,0300,1000 WILLIS AV,LARCENY,
-8476433.46040713,5316491.08885085,2778,2018/07/16,1834,1834,100 WOODLAND AV,BURGLARY,
-8476502.88574882,5321180.31119792,2779,2018/07/16,0951,0951,700 BUTTERNUT ST,LARCENY,
-8471838.30396304,5322468.67043017,2780,2018/07/16,0919,0919,3100 JAMES ST,BURGLARY,
-8477382.04996428,5318739.12723116,2781,2018/07/17,1000,2300,100 DICKERSON ST,ROBBERY,
-8475072.34730274,5318690.73697261,2782,2018/07/17,2046,2046,100 WALNUT PL,LARCENY,
-8475035.97527978,5315200.17357344,2783,2018/09/01,2100,2100,200 VINCENT ST,AGGRAVATED ASSAULT,
-8475847.49428814,5311109.15938998,2784,2018/09/01,2015,0830,200 E  WARRINGTON RD,LARCENY,
-8477028.58259119,5321589.15933848,2785,2018/07/17,1316,1316,100 LILAC ST,LARCENY,
-8476068.9087905,5320047.04009615,2786,2018/09/01,2320,2320,300 HAWLEY AV,BURGLARY,
-8475749.84481998,5322990.5760858,2787,2018/07/17,0344,0344,300 WADSWORTH ST,MV THEFT,
-8472455.64505223,5320925.94096572,2788,2018/09/01,1940,2140,500 WOODBINE AVE,LARCENY,
-8479283.80957428,5319897.0429004,2789,2018/07/17,2315,2315,700 PARK AV,BURGLARY,
-8474855.13676198,5312632.46256567,2790,2018/09/01,0225,0300,900 E  BRIGHTON AV,ROBBERY,
-8476797.59005722,5314625.23359614,2791,2018/07/17,1625,1625,300 W  NEWELL ST,AGGRAVATED ASSAULT,
-8477810.08436065,5317958.33819328,2792,2018/07/18,1250,1250,100 LINCOLN AV,LARCENY,
-8476559.82767195,5322239.64751841,2793,2018/09/02,2300,2300,200 GILBERT AVE,LARCENY,
-8475486.20491243,5318301.22527455,2794,2018/07/18,1708,1708,100 MARSHALL ST,LARCENY,
-8473881.81468847,5314857.58863953,2795,2018/09/02,1431,1230,100 FARM ACRE RD,LARCENY,
-8476138.96894463,5320939.91588425,2796,2018/07/18,1848,1848,200 DOUGLAS ST,BURGLARY,
-8478436.65877605,5317998.79485167,2797,2018/07/18,1731,1731,200 KELLOGG ST,LARCENY,
-8474239.4842528,5317504.04081908,2798,2018/09/02,2100,0900,500 EUCLID AV,LARCENY,
-8473379.37427016,5322762.16463216,2799,2018/09/02,0044,0044,400 VILLAGE DR,LARCENY,
-8473967.97599093,5317504.04079537,2800,2018/09/02,1530,2145,700 EUCLID AVE,LARCENY,
-8477945.19487967,5316599.7668185,2801,2018/07/13,1200,0625,800 SOUTH AV,BURGLARY,
-8476793.15528452,5316808.9902021,2802,2018/07/17,1400,0759,1500 S  SALINA ST,LARCENY,
-8477567.71444155,5312688.63228253,2803,2018/09/03,1356,1356,100 SMITH DR,LARCENY,
-8470599.16987135,5318408.74834388,2804,2018/09/03,1634,1634,100 W  GENESEE ST,LARCENY,
-8472987.14002609,5322013.3695891,2805,2018/09/03,0758,0758,200 HICKOK AV,BURGLARY,
-8476040.66307841,5321574.40715279,2806,2018/07/18,0500,1800,600 PARK ST,LARCENY,
-8476794.35685264,5319967.17325263,2807,2018/07/18,0359,0359,200 N  STATE ST,MV THEFT,
-8479864.51372864,5319787.91037357,2808,2018/09/03,0700,0700,200 SACKETT ST,BURGLARY,
-8477399.49945658,5315772.18109241,2809,2018/07/19,2309,2309,100 GLAHN AV,AGGRAVATED ASSAULT,
,,2810,2018/07/18,1200,1200,9500 DESTINY USA DR,LARCENY,
-8475515.37265372,5317802.85873806,2811,2018/09/04,1439,1439,100 CROUSE DR,LARCENY,
-8479975.72192129,5318352.54419654,2812,2018/09/03,0205,0205,800 S  WILBUR AV,BURGLARY,
,,2813,2018/07/19,1628,1628,0 DESTINY USA DR,LARCENY,
-8476121.83778499,5317979.3635085,2814,2018/07/19,2058,2058,1200 ALMOND ST,MV THEFT,
-8477235.85702176,5319378.90082449,2815,2018/07/18,1800,1800,300 S  SALINA ST,ROBBERY,
-8476101.51584019,5313728.94751761,2816,2018/07/18,1751,1751,3800 S  SALINA ST,LARCENY,
-8479285.93071726,5316600.79140022,2817,2018/09/04,2219,2219,400 STOLP AV,MV THEFT,
-8477384.97401508,5319283.99277981,2818,2018/07/19,1415,1415,100 WALTON ST,LARCENY,
-8476472.91532881,5317798.82096127,2819,2018/07/19,0653,0653,400 BURT ST,BURGLARY,
-8477642.35404814,5321881.71959897,2820,2018/09/04,2300,0800,300 W  KIRKPATRICK ST,LARCENY,
-8470761.97781383,5320290.73448762,2821,2018/07/19,1710,1710,2800 ERIE BLVD E,LARCENY,
-8477835.71612156,5318178.45073581,2822,2018/09/04,1649,1649,400 W  ONONDAGA ST,LARCENY,
-8474488.08336847,5319122.63682666,2823,2018/07/19,2052,2052,1500 E  GENESEE ST,LARCENY,
-8478042.10245731,5317965.9789646,2824,2018/09/04,0515,0830,600 W  ONONDAGA ST,BURGLARY,A
-8476099.38816618,5318467.06109584,2825,2018/07/19,0024,0024,700 E  ADAMS ST,AGGRAVATED ASSAULT,
,,2826,2018/07/20,1350,1350,0 DESTINY USA DR,LARCENY,
-8477092.32454761,5318120.87736532,2827,2018/09/04,1726,1726,700 S  SALINA ST,LARCENY,
-8475515.37265372,5317802.85873806,2828,2018/09/05,1800,2000,100 CROUSE DR,LARCENY,
,,2829,2018/07/20,1824,1824,0 DESTINY USA DR,LARCENY,
-8481954.42596052,5320539.26921268,2830,2018/09/05,2219,2219,1000 WILLIS AV,ROBBERY,
-8476396.18860976,5321599.93172592,2831,2018/07/20,0355,0355,100 OBERST ST,BURGLARY,
-8475391.39634771,5316162.65673723,2832,2018/07/20,0100,1100,100 JAMESVILLE AV,LARCENY,
,,2833,2018/07/20,1614,1614,0 DESTINY USA DR,LARCENY,
-8475642.40418314,5322997.67339005,2834,2018/07/20,2200,0615,400 WOODRUFF AVE,LARCENY,
-8472898.47400357,5319247.73712722,2835,2018/09/05,2115,0840,2100 E  FAYETTE ST,LARCENY,
-8477611.58622744,5315507.55947665,2836,2018/07/20,1400,1430,1000 COLVIN ST,LARCENY,
-8480893.66833314,5319564.10128678,2837,2018/07/20,1500,1521,400 SCHUYLER ST,AGGRAVATED ASSAULT,
-8474136.40096895,5317527.64908008,2838,2018/07/20,0100,1100,800 ACKERMAN AVE,LARCENY,
-8476946.05071919,5320895.77450864,2839,2018/09/05,0830,0830,400 BUTTERNUT ST,LARCENY,
-8478661.26137678,5316781.70843512,2840,2018/09/05,1315,1615,300 W  ONONDAGA ST,LARCENY,
-8478805.53141154,5319749.52146844,2841,2018/09/05,0109,0109,400 WILKINSON ST,AGGRAVATED ASSAULT,
-8478800.98196031,5319393.21533265,2842,2018/07/20,1149,1149,700 ERIE BLVD W,LARCENY,
-8477382.04996428,5318739.12723116,2843,2018/07/21,1448,1448,100 DICKERSON ST,LARCENY,
-8476521.6514996,5316080.1357432,2844,2018/07/21,1154,1154,100 E  BEARD AV,LARCENY,
-8477147.42768589,5318697.99900857,2845,2018/09/05,1850,0700,600 S  WARREN ST,LARCENY,
-8477231.08418952,5318644.53492912,2846,2018/09/05,1649,1649,500 S  SALINA ST,ROBBERY,
-8476908.49538184,5321811.27278148,2847,2018/07/21,1220,1234,100 NEUTRAL CT,AGGRAVATED ASSAULT,
-8479463.76356643,5318310.04867215,2848,2018/09/05,0550,0550,600 S  GEDDES ST,ROBBERY,
-8476159.73456959,5313311.87873787,2849,2018/07/20,1137,1137,4100 S  SALINA ST,AGGRAVATED ASSAULT,
-8476584.70409639,5315804.36463063,2850,2018/07/21,0000,1808,100 WEBSTER AV,BURGLARY,
-8476833.84061713,5322737.47800322,2851,2018/09/05,1824,1824,700 FIRST NORTH ST,LARCENY,
-8477134.96190948,5315840.37692255,2852,2018/07/21,0438,0438,1400 MIDLAND AV,AGGRAVATED ASSAULT,
-8473719.00992931,5317809.71240169,2853,2018/09/05,1620,1840,700 MARYLAND AVE,LARCENY,
-8477127.89112532,5322476.90229764,2854,2018/09/05,1930,0700,800 SPRING ST,LARCENY,
-8474394.68707112,5321558.42991752,2855,2018/07/21,2200,0900,1500 JAMES ST,LARCENY,
-8477103.34512136,5322919.88539228,2856,2018/09/05,0811,0811,900 KIRKPATRICK ST,BURGLARY,
-8478238.92785798,5317045.48961148,2857,2018/07/21,2300,2310,300 RICH ST,MV THEFT,
-8471858.51443641,5320115.25636691,2858,2018/07/21,1638,1638,2500 ERIE BLVD E,LARCENY,
-8476282.61006212,5324118.25115943,2859,2018/07/21,1655,1655,1800 COURT ST,LARCENY,
-8477567.71444155,5312688.63228253,2860,2018/09/06,1720,1955,100 SMITH DR,LARCENY,
-8473915.87846257,5316295.15917244,2861,2018/09/06,0143,0143,1200 LANCASTER AV,MV THEFT,
-8477617.96408755,5317097.31796812,2862,2018/07/21,0339,0339,500 MIDLAND AV,AGGRAVATED ASSAULT,
-8473874.30073482,5318990.00061885,2863,2018/09/06,1205,1205,1800 W  GENESEE ST,LARCENY,
-8481810.61480699,5316898.704514,2864,2018/07/21,1612,1612,4700 ONONDAGA BLVD,LARCENY,
-8475603.2331562,5319697.05362703,2865,2018/07/21,1619,1619,3400 ERIE BLVD E,LARCENY,
,,2866,2018/07/21,1520,1520,0 DESTINY USA DR,LARCENY,
-8472455.14416901,5319656.2917368,2867,2018/09/06,0300,0530,600 DAKIN ST,LARCENY,
-8476201.57126468,5320346.27968871,2868,2018/07/21,1200,1500,700 JAMES ST,BURGLARY,
-8476833.84061713,5322737.47800322,2869,2018/09/05,1325,1325,700 FIRST NORTH ST,LARCENY,
-8475272.91881313,5314480.75978767,2870,2018/09/06,1200,1000,900 IVY RIDGE RD,LARCENY,
,,2871,2018/07/21,1800,1800,9000 DESTINY USA DR,LARCENY,
,,2872,2018/07/21,1140,1140,9500 DESTINY USA DR,LARCENY,
-8475007.42177057,5317812.45388796,2873,2018/09/07,1330,1700,100 COLLEGE PL,LARCENY,
-8478243.98025618,5314720.55822752,2874,2018/09/07,1851,1851,100 VALLEY DR,LARCENY,
,,2875,2018/07/22,1359,1414,0 DESTINY USA DR,LARCENY,
-8474493.45971671,5316962.6289464,2876,2018/09/07,2200,1515,200 BERKELEY DR,LARCENY,
-8476843.59682084,5317777.23454784,2877,2018/07/22,1615,1615,1000 MONTGOMERY ST,AGGRAVATED ASSAULT,
-8476006.36251169,5314446.62462894,2878,2018/07/22,2245,2252,100 W  CALTHROP AV,AGGRAVATED ASSAULT,
-8477035.36595489,5320374.27171473,2879,2018/07/21,2230,2230,500 N  STATE ST,ROBBERY,
-8479501.83487608,5317173.70732107,2880,2018/09/07,2352,2352,1200 W  ONONDAGA ST,AGGRAVATED ASSAULT,
-8473886.32322984,5315238.54386441,2881,2018/09/07,0900,1830,200 SMALL RD,LARCENY,
-8480893.66833314,5319564.10128678,2882,2018/07/22,1117,1117,400 SCHUYLER ST,AGGRAVATED ASSAULT,
-8476281.80735975,5320496.76381366,2883,2018/09/07,1741,1741,500 CATHERINE ST,LARCENY,
-8477972.16461517,5322229.47194197,2884,2018/07/22,0030,0030,300 COURT ST,AGGRAVATED ASSAULT,
,,2885,2018/07/23,1115,1115,0 DESTINY USA DR,LARCENY,
-8478127.76272753,5323258.65142346,2886,2018/09/08,2320,2320,1500 FIRST NORTH ST,BURGLARY,
-8477183.4951778,5319493.14196284,2887,2018/09/08,2100,2350,100 W  WASHINGTON ST,LARCENY,
-8469703.99427607,5318791.2191247,2888,2018/09/08,0105,0705,1600 SALT SPRINGS RD,LARCENY,
,,2889,2018/07/23,1734,1734,0 DESTINY USA DR,LARCENY,
-8475035.97527978,5315200.17357344,2890,2018/09/08,1124,1805,200 VINCENT ST,LARCENY,
-8472470.17225964,5322745.70689978,2891,2018/09/08,1200,0400,200 NORWOOD AVE,LARCENY,
,,2892,2018/07/23,1810,1810,0 DESTINY USA DR,LARCENY,
-8474885.19290616,5317124.36379379,2893,2018/09/08,1200,2100,300 MOUNT OLYMPUS DR,LARCENY,
-8480155.31037214,5316945.24450712,2894,2018/07/23,1550,1607,100 DUANE ST,AGGRAVATED ASSAULT,
-8475247.28420022,5320986.61380974,2895,2018/07/23,1011,1011,1000 JAMES ST,LARCENY,
-8475714.74583234,5317663.0435739,2896,2018/09/08,1803,1803,900 IRVING AV,LARCENY,
,,2897,2018/07/23,1920,1920,0 DESTINY USA DR,LARCENY,
-8478177.55442539,5323507.72395537,2898,2018/07/23,1715,1715,700 WOLF ST,LARCENY,
-8477913.36136479,5316280.08347238,2899,2018/09/08,2310,2312,900 SOUTH AV,MV THEFT,
-8477119.37509536,5315011.06516709,2900,2018/09/08,0948,0948,400 W  BRIGHTON AV,LARCENY,
-8478893.81993686,5317025.74429136,2901,2018/07/23,2227,2227,900 BELLEVUE AV,MV THEFT,
-8474803.78578383,5320799.35793087,2902,2018/07/23,0424,0424,500 ELM ST,BURGLARY,
-8474917.32776807,5312871.07532739,2903,2018/07/23,1500,0530,800 E  BRIGHTON AV,LARCENY,
-8478893.81993686,5317025.74429136,2904,2018/07/23,2227,2227,900 BELLEVUE AV,MV THEFT,A
-8475701.13624576,5320682.19897192,2905,2018/07/23,2038,2038,900 JAMES ST,BURGLARY,
-8477837.62013368,5317070.10798678,2906,2018/07/24,2228,2228,100 CHESTER ST,BURGLARY,
,,2907,2018/07/24,2050,2050,0 DESTINY USA DR,LARCENY,
-8477209.77294734,5319954.24971666,2908,2018/07/23,1555,1555,200 N  SALINA ST,AGGRAVATED ASSAULT,
-8476021.58556949,5323870.38303474,2909,2018/07/24,2335,0335,100 MALVERNE DR,LARCENY,
-8475011.93023262,5315638.70056486,2910,2018/09/09,1656,1656,200 LORRAINE AV,BURGLARY,
-8480358.69597605,5318969.01041368,2911,2018/07/24,2300,0500,200 WHITTIER AV,LARCENY,
-8477756.95723306,5315506.08694811,2912,2018/07/24,2240,2240,1100 W  COLVIN ST,ROBBERY,
-8470387.21387506,5320339.52204345,2913,2018/07/24,0109,0109,2900 ERIE BLVD E,BURGLARY,A
-8474828.08609832,5318377.21919407,2914,2018/09/09,1600,1730,400 COMSTOCK AV,LARCENY,
-8478861.87162398,5318534.8093959,2915,2018/07/24,1821,1815,600 GIFFORD ST,AGGRAVATED ASSAULT,
-8478176.32466345,5317450.01087735,2916,2018/07/24,2106,2106,800 TALLMAN ST,AGGRAVATED ASSAULT,
-8474917.32776807,5312871.07532739,2917,2018/07/24,1900,2200,800 E  BRIGHTON AV,LARCENY,
-8476634.19887545,5315496.74684239,2918,2018/07/25,2108,2108,100 FERNWOOD AV,AGGRAVATED ASSAULT,
-8475362.5866613,5313966.92653348,2919,2018/09/09,0355,0401,500 W  BRIGHTON AV,BURGLARY,
-8476856.26303047,5316991.27668076,2920,2018/07/22,2207,2207,1400 S  SALINA ST,ROBBERY,
-8477014.66159297,5323614.76176349,2921,2018/07/25,0220,0220,100 WILLUMAE DR,LARCENY,
-8475515.37265372,5317802.85873806,2922,2018/09/10,1015,1500,100 CROUSE DR,LARCENY,
-8473131.36562094,5320146.8815173,2923,2018/07/25,0911,0911,300 PEAT ST,LARCENY,
-8475316.7823048,5321621.06120269,2924,2018/07/25,2016,2016,200 PARK ST,ROBBERY,
-8479407.65855655,5320914.97131751,2925,2018/09/10,2300,2300,100 GIMINSKI DR,BURGLARY,
-8476068.74832555,5314726.60502809,2926,2018/07/25,2030,0630,100 W  NEWELL ST,LARCENY,
-8473707.49914148,5322806.1696496,2927,2018/07/26,1110,1114,100 SWANSEA DR,LARCENY,
-8476644.98715086,5322603.07496441,2928,2018/09/08,0525,0525,400 GRIFFITHS ST,ROBBERY,
-8475958.20155968,5321102.82802811,2929,2018/09/09,0120,0120,400 HIGHLAND ST,AGGRAVATED ASSAULT,
-8475301.97314947,5319282.01125634,2930,2018/09/10,1330,1330,300 UNIVERSITY PL,LARCENY,
-8474674.46059198,5312165.99369692,2931,2018/07/26,1251,1900,100 LAFAYETTE RD,LARCENY,
-8475998.86624909,5314309.58058066,2932,2018/07/26,0957,0957,100 W  LYNHURST AV,LARCENY,
-8473848.25193024,5318170.2259865,2933,2018/09/11,1820,1820,100 JUDSON ST,LARCENY,
-8477079.67541934,5321095.57257411,2934,2018/07/25,1342,1342,900 N  TOWNSEND ST,ROBBERY,
-8478420.31035641,5317664.41429088,2935,2018/09/10,0849,0849,700 W  ONONDAGA ST,LARCENY,
-8477567.71444155,5312688.63228253,2936,2018/09/11,1700,2000,100 SMITH DR,LARCENY,
-8475640.7561755,5320383.93590143,2937,2018/07/26,0843,0843,300 GREEN ST,BURGLARY,
-8478109.46944484,5317070.84345659,2938,2018/07/26,1500,1500,400 BELLEVUE AV,LARCENY,
-8476648.33138696,5317061.15850642,2939,2018/07/25,1700,2000,1400 S  STATE ST,LARCENY,
-8476219.1901049,5321887.20500844,2940,2018/09/11,1000,1002,1100 BUTTERNUT ST,LARCENY,
-8474781.60251154,5318128.03168451,2941,2018/07/26,2228,2228,600 COMSTOCK AV,BURGLARY,
-8474781.60251154,5318128.03168451,2942,2018/07/26,0904,0930,600 COMSTOCK AV,BURGLARY,
,,2943,2018/07/27,0943,0943,UNKNOWN,LARCENY,
-8479345.04141433,5320192.37527262,2944,2018/09/11,1107,1107,1000 W  GENESEE ST,LARCENY,
-8476161.01827868,5310971.45982113,2945,2018/07/27,1047,1047,0 HARDING PL,LARCENY,
-8481432.17382807,5320038.22453678,2946,2018/07/26,0000,0000,700 MILTON AV,LARCENY,
-8475174.2340638,5318048.22553831,2947,2018/09/11,0755,0930,200 WAVERLY AV,LARCENY,
-8477307.89466276,5311635.17638401,2948,2018/07/27,1208,1208,100 CHAFFEE AV,AGGRAVATED ASSAULT,
-8473389.39290795,5318851.53859329,2949,2018/09/11,1105,1105,2100 E  GENESEE ST,LARCENY,
-8473054.87255042,5319156.18520494,2950,2018/07/25,1335,1341,400 WESTMORELAND AV,AGGRAVATED ASSAULT,
-8473389.39290795,5318851.53859329,2951,2018/09/11,1355,1356,2100 E  GENESEE ST,LARCENY,
-8476946.05071919,5320895.77450864,2952,2018/09/11,1521,1521,400 BUTTERNUT ST,LARCENY,
-8473993.77310594,5322852.61459102,2953,2018/07/27,2200,1100,100 FORDHAM RD,LARCENY,
,,2954,2018/07/27,2000,2100,0 DESTINY USA DR,LARCENY,
-8471569.64977011,5322503.82438057,2955,2018/07/27,0100,0700,100 LYNWOOD AV,LARCENY,
-8474674.46059198,5312165.99369692,2956,2018/07/27,1331,1650,100 LAFAYETTE RD,LARCENY,
-8473862.77909485,5320882.06260486,2957,2018/09/11,1444,1444,800 TEALL AV,AGGRAVATED ASSAULT,
-8477652.16763529,5321635.83154784,2958,2018/07/27,2320,2320,100 TITUS AL,AGGRAVATED ASSAULT,
-8475515.37265372,5317802.85873806,2959,2018/09/12,1545,1715,100 CROUSE DR,LARCENY,
,,2960,2018/07/27,2130,0800,100 NEWBURY HOLLOW LN,MV THEFT,
-8478243.98025618,5314720.55822752,2961,2018/09/12,2339,2339,100 VALLEY DR,BURGLARY,
-8473685.44709262,5321755.55670743,2962,2018/09/12,1417,1417,200 HIXSON AV,BURGLARY,
-8479106.94268575,5319026.25200303,2963,2018/07/27,1005,1005,1000 W  FAYETTE ST,LARCENY,
-8474917.32776807,5312871.07532739,2964,2018/07/26,0625,0625,800 E  BRIGHTON AVE,LARCENY,
-8477385.58476339,5319148.15979647,2965,2018/07/27,1510,1510,200 W  JEFFERSON ST,LARCENY,
-8476068.9087905,5320047.04009615,2966,2018/09/12,1353,1700,300 HAWLEY AV,LARCENY,
-8473379.37427016,5322762.16463216,2967,2018/09/12,2255,2255,400 VILLAGE DR,LARCENY,
-8474469.70224802,5320013.73846881,2968,2018/07/27,1620,1620,300 N  BEECH ST,LARCENY,
-8474014.79859138,5322995.24287398,2969,2018/07/27,0030,0841,500 GRANT BLVD,LARCENY,
-8475207.29596491,5315886.75159033,2970,2018/09/12,2147,2147,800 W  COLVIN ST,AGGRAVATED ASSAULT,
-8478176.32466345,5317450.01087735,2971,2018/07/27,1830,1830,800 TALLMAN ST,ROBBERY,
,,2972,2018/07/28,1800,1900,0 UNKNOWN,AGGRAVATED ASSAULT,
-8476195.75471611,5312420.42561018,2973,2018/07/27,2100,2154,4600 S  SALINA ST,AGGRAVATED ASSAULT,
-8474683.81597047,5317472.51461835,2974,2018/09/13,1200,1400,200 EUCLID AV,LARCENY,
-8476643.48436719,5321246.80842444,2975,2018/07/28,0103,0103,0 JOSEPHINE ST,AGGRAVATED ASSAULT,
-8477296.70712344,5321478.5528853,2976,2018/09/13,1554,1554,1100 S  TOWNSEND ST,AGGRAVATED ASSAULT,
-8479345.04141433,5320192.37527262,2977,2018/09/13,1411,1416,1000 W  GENESEE ST,LARCENY,
-8476967.65462103,5313768.52085082,2978,2018/07/28,2030,1020,100 CONAN ST,LARCENY,
,,2979,2018/07/28,1805,1805,0 DESTINY USA DR,LARCENY,
-8472300.49963119,5319057.37055265,2980,2018/07/28,1700,2200,100 DIDAMA ST,LARCENY,
