DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,Arrest,LarcenyCode,ObjectID
2021/05/08 00:00:00+00,2032,2032,600 S  WEST ST     ,MV THEFT,Yes,Motor Vehicle,4400
2021/08/20 00:00:00+00,2140,2142,600 S  WEST ST     ,LARCENY,,All Other,4401
2021/04/28 00:00:00+00,0203,0203,600 SCOVILLE AV     ,BURGLARY,,From Building,4402
2021/10/21 00:00:00+00,1630,0800,600 SECOND NORTH ST     ,BURGLARY,,From Building,4403
2021/12/18 00:00:00+00,2100,1050,600 SECOND NORTH ST     ,LARCENY,,From Motor Vehicle,4404
2021/06/09 00:00:00+00,0030,0036,600 SEYMOUR ST     ,AGGRAVATED ASSAULT,Yes,N/A,4405
2021/05/28 00:00:00+00,1200,1200,600 SOUTH AV     ,LARCENY,,Shoplifting,4406
2021/10/03 00:00:00+00,1255,1255,600 SOUTH AV     ,LARCENY,,All Other,4407
2021/05/15 00:00:00+00,1800,1830,600 SOUTH AV     ,LARCENY,,All Other,4408
2021/05/22 00:00:00+00,1940,1940,600 SOUTH AV     ,LARCENY,,Shoplifting,4409
2021/10/15 00:00:00+00,1522,1522,600 SOUTH AV     ,LARCENY,,Purse Snatch,4410
2021/05/26 00:00:00+00,0740,0740,600 SOUTH AV     ,AGGRAVATED ASSAULT,Yes,N/A,4411
2021/03/26 00:00:00+00,2129,2129,600 SOUTH AV     ,AGGRAVATED ASSAULT,Yes,N/A,4412
2021/08/20 00:00:00+00,1234,1234,600 SOUTH AVE    ,LARCENY,Yes,Shoplifting,4413
2021/02/23 00:00:00+00,1530,1600,600 STINARD AV     ,BURGLARY,,From Building,4414
2021/10/07 00:00:00+00,1200,1528,600 SUMMIT        ,LARCENY,,All Other,4415
2021/11/03 00:00:00+00,0745,0745,600 TEALL AV   ,AGGRAVATED ASSAULT,,N/A,4416
2021/06/30 00:00:00+00,0100,0400,600 TEALL AV     ,AGGRAVATED ASSAULT,Yes,N/A,4417
2021/08/06 00:00:00+00,1931,1931,600 TULLY ST     ,MV THEFT,,Motor Vehicle,4418
2021/10/10 00:00:00+00,0115,0140,600 TURTLE ST     ,ROBBERY,,All Other,4419
2021/04/11 00:00:00+00,1500,0759,600 ULSTER ST     ,BURGLARY,,From Building,4420
2021/05/07 00:00:00+00,0815,0815,600 ULSTER ST     ,LARCENY,,From Motor Vehicle,4421
2021/05/07 00:00:00+00,0200,0200,600 ULSTER ST     ,BURGLARY,,From Building,4422
2021/03/29 00:00:00+00,0855,1700,600 UNIVERSITY AV   ,LARCENY,,From Motor Vehicle,4423
2021/06/16 00:00:00+00,1340,1340,600 VALLEY DR     ,ROBBERY,Yes,All Other,4424
2021/05/25 00:00:00+00,1831,1831,600 VALLEY DR     ,ROBBERY,Yes,Purse Snatch,4425
2021/10/31 00:00:00+00,0030,0030,600 VANN ST     ,MV THEFT,,All Other,4426
2021/10/16 00:00:00+00,2200,1334,600 VELASKO RD     ,LARCENY,,From Motor Vehicle,4427
2021/05/18 00:00:00+00,1520,1520,600 VELASKO RD     ,LARCENY,,All Other,4428
2021/01/08 00:00:00+00,1254,1254,600 VELASKO RD     ,BURGLARY,,All Other,4429
2021/05/07 00:00:00+00,0459,0459,600 VINE ST     ,MV THEFT,,From Motor Vehicle,4430
2021/08/21 00:00:00+00,0220,0220,600 W  BEAR ST     ,BURGLARY,,From Building,4431
2021/09/20 00:00:00+00,1706,1706,600 W  BRIGHTON AV     ,MV THEFT,,Motor Vehicle,4432
2021/08/31 00:00:00+00,1800,1800,600 W  GENESEE ST     ,LARCENY,Yes,Motor Vehicle,4433
2021/06/26 00:00:00+00,2150,2150,600 W  GENESEE ST     ,BURGLARY,,From Building,4434
2021/03/07 00:00:00+00,0000,1015,600 W  GENESEE ST     ,MV THEFT,,Motor Vehicle,4435
2021/05/26 00:00:00+00,1615,1615,600 W  GENESEE ST     ,MV THEFT,,Motor Vehicle,4436
2021/07/15 00:00:00+00,0000,1011,600 W  GENESEE ST     ,MV THEFT,Yes,Motor Vehicle,4437
2021/05/02 00:00:00+00,1115,1115,600 W  GENESEE ST     ,MV THEFT,,Motor Vehicle,4438
2021/06/28 00:00:00+00,1140,1140,600 W  GENESEE ST     ,MV THEFT,Yes,Motor Vehicle,4439
2021/08/22 00:00:00+00,0600,0630,600 W  GENESEE ST     ,MV THEFT,Yes,Motor Vehicle,4440
2021/09/28 00:00:00+00,0913,0913,600 W  GENESEE ST     ,MV THEFT,,Motor Vehicle,4441
2021/09/07 00:00:00+00,0051,0051,600 W  NEWELL ST     ,AGGRAVATED ASSAULT,Yes,,4442
2021/08/30 00:00:00+00,0039,0039,600 W  NEWELL ST     ,LARCENY,Yes,All Other,4443
2021/08/28 00:00:00+00,1515,1518,600 W  NEWELL ST     ,LARCENY,,All Other,4444
2021/04/24 00:00:00+00,0830,0850,600 W  ONONDAGA ST     ,LARCENY,Yes,All Other,4445
2021/08/25 00:00:00+00,0100,0100,600 W  ONONDAGA ST     ,BURGLARY,,From Building,4446
2021/08/20 00:00:00+00,1430,1200,600 W  ONONDAGA ST     ,BURGLARY,Yes,From Building,4447
2021/05/29 00:00:00+00,0213,0213,600 W  ONONDAGA ST     ,LARCENY,,All Other,4448
2021/02/26 00:00:00+00,0947,0947,600 W  ONONDAGA ST     ,BURGLARY,Yes,From Building,4449
2021/05/23 00:00:00+00,1045,1045,600 W  ONONDAGA ST     ,LARCENY,,From Motor Vehicle,4450
2021/03/08 00:00:00+00,1230,1340,600 W  ONONDAGA ST     ,LARCENY,,From Motor Vehicle,4451
2021/02/27 00:00:00+00,1200,1712,600 W  ONONDAGA ST     ,BURGLARY,,From Building,4452
2021/08/25 00:00:00+00,0700,1100,600 W  ONONDAGA ST     ,LARCENY,,Of MV Parts/Accessories,4453
2021/07/06 00:00:00+00,0600,0600,600 W  ONONDAGA ST     ,BURGLARY,,From Building,4454
2021/05/09 00:00:00+00,2305,2305,600 W  ONONDAGA ST     ,LARCENY,,From Building,4455
2021/08/21 00:00:00+00,1730,0845,600 W  ONONDAGA ST     ,BURGLARY,,From Building,4456
2021/02/01 00:00:00+00,1500,0915,600 W  ONONDAGA ST     ,BURGLARY,,From Building,4457
2021/08/23 00:00:00+00,1930,0800,600 W  ONONDAGA ST     ,BURGLARY,,From Building,4458
2021/06/27 00:00:00+00,0700,1140,600 W  ONONDAGA ST     ,AGGRAVATED ASSAULT,Yes,All Other,4459
2021/01/17 00:00:00+00,1010,1010,600 W  ONONDAGA ST     ,LARCENY,,From Motor Vehicle,4460
2021/05/19 00:00:00+00,0900,0954,600 W  ONONDAGA ST     ,AGGRAVATED ASSAULT,Yes,All Other,4461
2021/08/20 00:00:00+00,1800,0900,600 W  ONONDAGA ST     ,BURGLARY,Yes,From Building,4462
2021/03/08 00:00:00+00,1240,1349,600 W  ONONDAGA ST     ,LARCENY,,From Motor Vehicle,4463
2021/08/12 00:00:00+00,1614,1614,600 W  ONONDAGA ST     ,AGGRAVATED ASSAULT,,N/A,4464
2021/03/20 00:00:00+00,1815,1815,600 W  ONONDAGA ST     ,LARCENY,,All Other,4465
2021/08/11 00:00:00+00,2200,2200,600 W  ONONDAGA ST     ,LARCENY,,All Other,4466
2021/04/22 00:00:00+00,1428,1428,600 W  ONONDAGA ST     ,ROBBERY,,Pocket Picking,4467
2021/11/19 00:00:00+00,2000,1230,600 WADSWORTH ST     ,MV THEFT,,Motor Vehicle,4468
2021/05/16 00:00:00+00,0015,1115,600 WALNUT AVE    ,LARCENY,,From Motor Vehicle,4469
2021/12/14 00:00:00+00,1030,1530,600 WESTCOTT ST     ,LARCENY,,All Other,4470
2021/07/27 00:00:00+00,0232,0232,600 WESTMORELAND AV     ,AGGRAVATED ASSAULT,Yes,,4471
2021/04/30 00:00:00+00,1430,1515,600 WILLIS AV     ,LARCENY,,All Other,4472
2021/07/01 00:00:00+00,0900,0900,600 WINTON ST     ,MV THEFT,,Motor Vehicle,4473
2021/11/20 00:00:00+00,0340,0340,600 WOLF ST     ,BURGLARY,,From Building,4474
2021/01/26 00:00:00+00,1030,1030,600 WOLF ST     ,MV THEFT,,Motor Vehicle,4475
2021/11/12 00:00:00+00,1800,2345,600 WOLF ST     ,LARCENY,,All Other,4476
2021/05/16 00:00:00+00,0323,0323,600 WOLF ST     ,BURGLARY,,From Building,4477
2021/02/01 00:00:00+00,1840,1840,600 WOLF ST     ,BURGLARY,,From Building,4478
2021/07/16 00:00:00+00,0500,0909,600 WOLF ST     ,MV THEFT,Yes,Motor Vehicle,4479
2021/04/11 00:00:00+00,0740,0751,700 1ST NORTH ST     ,LARCENY,,All Other,4480
2021/04/26 00:00:00+00,1345,1345,700 1ST NORTH ST     ,BURGLARY,Yes,Shoplifting,4481
2021/09/29 00:00:00+00,1635,1635,700 ARTHUR ST     ,LARCENY,,All Other,4482
2021/08/15 00:00:00+00,1244,2135,700 ARTHUR ST     ,LARCENY,,All Other,4483
2021/03/17 00:00:00+00,1801,1801,700 BALLANTYNE RD     ,LARCENY,,From Building,4484
2021/10/02 00:00:00+00,0500,0500,700 BEAR ST     ,AGGRAVATED ASSAULT,Yes,N/A,4485
2021/10/28 00:00:00+00,1645,1647,700 BEAR ST     ,MV THEFT,,Motor Vehicle,4486
2021/09/15 00:00:00+00,1000,1600,700 BEAR ST     ,BURGLARY,,From Building,4487
2021/05/18 00:00:00+00,1500,0200,700 BEAR ST     ,LARCENY,,All Other,4488
2021/06/07 00:00:00+00,,2322,700 BELLEVUE AV ,MURDER,Yes,,4489
2021/12/06 00:00:00+00,0100,0600,700 BURNET AV   ,LARCENY,,Of MV Parts/Accessories,4490
2021/12/10 00:00:00+00,1500,1600,700 BUTTERNUT ST     ,LARCENY,,All Other,4491
2021/12/27 00:00:00+00,1208,1208,700 BUTTERNUT ST     ,AGGRAVATED ASSAULT,Yes,,4492
2021/03/17 00:00:00+00,1900,0756,700 BUTTERNUT ST     ,LARCENY,,All Other,4493
2021/10/04 00:00:00+00,0358,0358,700 BUTTERNUT ST     ,BURGLARY,,From Building,4494
2021/05/21 00:00:00+00,0800,0800,700 BUTTERNUT ST     ,LARCENY,Yes,All Other,4495
2021/03/15 00:00:00+00,0800,0800,700 BUTTERNUT ST     ,LARCENY,,All Other,4496
2021/05/04 00:00:00+00,0800,0800,700 BUTTERNUT ST     ,LARCENY,,All Other,4497
2021/07/22 00:00:00+00,2248,2248,700 BUTTERNUT ST     ,AGGRAVATED ASSAULT,,N/A,4498
2021/10/14 00:00:00+00,1500,1700,700 BUTTERNUT ST     ,LARCENY,Yes,All Other,4499
2021/02/22 00:00:00+00,1400,1400,700 BUTTERNUT ST     ,LARCENY,Yes,All Other,4500
2021/09/20 00:00:00+00,1500,1500,700 BUTTERNUT ST     ,LARCENY,Yes,All Other,4501
2021/08/18 00:00:00+00,1400,1400,700 CANAL ST     ,LARCENY,,From Motor Vehicle,4502
2021/07/06 00:00:00+00,1100,1100,700 CATHERINE ST     ,BURGLARY,,N/A,4503
2021/08/19 00:00:00+00,1435,1504,700 CATHERINE ST     ,BURGLARY,Yes,N/A,4504
2021/08/19 00:00:00+00,0140,0140,700 CATHERINE ST     ,BURGLARY,Yes,,4505
2021/10/22 00:00:00+00,0713,0713,700 CLARENDON ST     ,LARCENY,Yes,Of Bicycle,4506
2021/11/01 00:00:00+00,1645,1645,700 CLARENDON ST     ,BURGLARY,,Motor Vehicle,4507
2021/01/16 00:00:00+00,0000,1258,700 COMSTOCK AV     ,LARCENY,,From Building,4508
2021/04/25 00:00:00+00,1900,0930,700 COMSTOCK AV     ,BURGLARY,,From Building,4509
2021/03/25 00:00:00+00,2045,1730,700 COMSTOCK AV     ,MV THEFT,,Motor Vehicle,4510
2021/12/16 00:00:00+00,0000,0300,700 COMSTOCK AVE    ,LARCENY,,From Motor Vehicle,4511
2021/05/04 00:00:00+00,2245,0600,700 DEWITT ST     ,BURGLARY,,From Building,4512
2021/08/06 00:00:00+00,1625,1625,700 DEWITT ST     ,BURGLARY,,From Building,4513
2021/05/15 00:00:00+00,2254,2254,700 E  ADAMS ST     ,AGGRAVATED ASSAULT,,N/A,4514
2021/07/24 00:00:00+00,0414,0414,700 E  ADAMS ST     ,AGGRAVATED ASSAULT,,N/A,4515
2021/12/28 00:00:00+00,0732,0732,700 E  ADAMS ST     ,LARCENY,,From Building,4516
2021/04/02 00:00:00+00,1454,1454,700 E  ADAMS ST     ,LARCENY,,From Motor Vehicle,4517
2021/10/16 00:00:00+00,1436,1436,700 E  ADAMS ST     ,AGGRAVATED ASSAULT,,N/A,4518
2021/02/11 00:00:00+00,2309,2309,700 E  ADAMS ST     ,AGGRAVATED ASSAULT,,N/A,4519
2021/04/09 00:00:00+00,0352,0352,700 E  ADAMS ST     ,AGGRAVATED ASSAULT,,,4520
2021/07/25 00:00:00+00,1534,1600,700 E  ADAMS ST     ,AGGRAVATED ASSAULT,Yes,N/A,4521
2021/08/29 00:00:00+00,0042,0042,700 E  ADAMS ST     ,AGGRAVATED ASSAULT,,N/A,4522
2021/03/13 00:00:00+00,1637,1637,700 E  ADAMS ST     ,AGGRAVATED ASSAULT,,N/A,4523
2021/09/12 00:00:00+00,0310,0310,700 E  ADAMS ST     ,AGGRAVATED ASSAULT,,N/A,4524
2021/04/07 00:00:00+00,0715,0715,700 E  FAYETTE ST     ,LARCENY,,All Other,4525
2021/11/28 00:00:00+00,1615,1615,700 E  FAYETTE ST     ,LARCENY,,All Other,4526
2021/05/26 00:00:00+00,0000,0700,700 E  FAYETTE ST     ,LARCENY,,From Motor Vehicle,4527
2021/09/27 00:00:00+00,0010,0630,700 E  FAYETTE ST     ,LARCENY,,From Motor Vehicle,4528
2021/07/03 00:00:00+00,2150,2150,700 E  GENESEE ST     ,LARCENY,,From Motor Vehicle,4529
2021/07/18 00:00:00+00,1324,1324,700 E  GENESEE ST     ,MV THEFT,,Motor Vehicle,4530
2021/12/19 00:00:00+00,0600,1420,700 E  GENESEE ST     ,BURGLARY,,From Building,4531
2021/01/07 00:00:00+00,2000,1420,700 E  GENESEE ST     ,LARCENY,,All Other,4532
2021/04/23 00:00:00+00,2337,1549,700 E  GENESEE ST     ,LARCENY,,From Motor Vehicle,4533
2021/08/28 00:00:00+00,0635,0635,700 E  GENESEE ST     ,BURGLARY,Yes,From Building,4534
2021/05/08 00:00:00+00,1616,1616,700 E  GENESEE ST     ,BURGLARY,,From Building,4535
2021/09/27 00:00:00+00,2030,2010,700 E  GENESEE ST     ,LARCENY,,From Motor Vehicle,4536
2021/01/31 00:00:00+00,1500,1828,700 E  GENESEE ST     ,MV THEFT,,Motor Vehicle,4537
2021/07/06 00:00:00+00,0800,2000,700 E  GENESEE ST     ,MV THEFT,,Motor Vehicle,4538
2021/12/03 00:00:00+00,2100,0041,700 E  LAUREL ST     ,LARCENY,,From Motor Vehicle,4539
2021/10/09 00:00:00+00,1315,1315,700 E  LAUREL ST     ,AGGRAVATED ASSAULT,,N/A,4540
2021/09/05 00:00:00+00,1834,1834,700 E  LAUREL ST   ,AGGRAVATED ASSAULT,,N/A,4541
2021/11/27 00:00:00+00,1635,1635,700 E  LAUREL ST     ,LARCENY,,All Other,4542
2021/06/17 00:00:00+00,2008,2009,700 E  LAUREL ST     ,AGGRAVATED ASSAULT,Yes,N/A,4543
2021/04/15 00:00:00+00,1312,1312,700 ERIE BLVD   ,MV THEFT,Yes,From Motor Vehicle,4544
2021/10/06 00:00:00+00,0120,0120,700 ERIE BLVD E ,MV THEFT,,Motor Vehicle,4545
2021/11/02 00:00:00+00,1230,1230,700 ERIE BLVD E,LARCENY,,All Other,4546
2021/06/07 00:00:00+00,1100,1100,700 ERIE BLVD E ,MV THEFT,,Motor Vehicle,4547
2021/09/26 00:00:00+00,0250,0250,700 ERIE BLVD E ,MV THEFT,,Motor Vehicle,4548
2021/06/25 00:00:00+00,0831,0831,700 ERIE BLVD E ,LARCENY,Yes,,4549
2021/06/22 00:00:00+00,1507,1536,700 ERIE BLVD E,MV THEFT,Yes,From Motor Vehicle,4550
2021/03/01 00:00:00+00,0630,0630,700 ERIE BLVD E ,MV THEFT,,Motor Vehicle,4551
2021/03/26 00:00:00+00,1300,1300,700 ERIE BLVD W ,AGGRAVATED ASSAULT,,N/A,4552
2021/08/21 00:00:00+00,1945,1945,700 ERIE BLVD W ,LARCENY,,Shoplifting,4553
2021/07/11 00:00:00+00,1625,1625,700 ERIE BLVD W ,LARCENY,,Shoplifting,4554
2021/04/18 00:00:00+00,2315,1015,700 EUCLID AVE    ,LARCENY,,From Motor Vehicle,4555
2021/12/26 00:00:00+00,2041,2041,700 FIRST NORTH ST     ,LARCENY,Yes,,4556
2021/10/30 00:00:00+00,1139,1139,700 FIRST NORTH ST     ,LARCENY,,All Other,4557
2021/10/27 00:00:00+00,0815,0815,700 FIRST NORTH ST     ,LARCENY,,All Other,4558
2021/01/11 00:00:00+00,1729,1740,700 FIRST NORTH ST     ,BURGLARY,Yes,From Building,4559
2021/06/13 00:00:00+00,1811,1811,700 FIRST NORTH ST     ,LARCENY,Yes,Shoplifting,4560
2021/02/20 00:00:00+00,0907,0907,700 FIRST NORTH ST     ,LARCENY,Yes,Shoplifting,4561
2021/11/19 00:00:00+00,1413,1413,700 FIRST NORTH ST     ,LARCENY,Yes,Shoplifting,4562
2021/07/31 00:00:00+00,2010,2010,700 FIRST NORTH ST     ,LARCENY,Yes,Shoplifting,4563
2021/04/28 00:00:00+00,1713,1713,700 FIRST NORTH ST     ,LARCENY,Yes,,4564
2021/11/19 00:00:00+00,1651,1651,700 FIRST NORTH ST     ,LARCENY,Yes,Shoplifting,4565
2021/10/15 00:00:00+00,0600,0620,700 FIRST NORTH ST     ,LARCENY,Yes,Shoplifting,4566
2021/10/08 00:00:00+00,1413,1415,700 FIRST NORTH ST     ,LARCENY,Yes,From Building,4567
2021/10/08 00:00:00+00,1215,1220,700 FIRST NORTH ST     ,LARCENY,,From Building,4568
2021/07/03 00:00:00+00,1509,1516,700 FIRST NORTH ST     ,LARCENY,,From Building,4569
2021/10/31 00:00:00+00,1704,1705,700 FIRST NORTH ST     ,ROBBERY,Yes,From Building,4570
2021/10/30 00:00:00+00,1721,1721,700 FIRST NORTH ST     ,LARCENY,Yes,Shoplifting,4571
2021/02/27 00:00:00+00,1410,1410,700 FIRST NORTH ST     ,LARCENY,Yes,Shoplifting,4572
2021/07/11 00:00:00+00,1456,1456,700 FIRST NORTH ST     ,LARCENY,Yes,Shoplifting,4573
2021/07/12 00:00:00+00,0818,0818,700 FIRST NORTH ST     ,LARCENY,Yes,Shoplifting,4574
2021/10/24 00:00:00+00,1224,1224,700 FIRST NORTH ST     ,LARCENY,Yes,,4575
2021/10/18 00:00:00+00,1940,1940,700 FIRST NORTH ST     ,LARCENY,Yes,,4576
2021/01/21 00:00:00+00,1932,1932,700 FIRST NORTH ST     ,LARCENY,Yes,,4577
2021/12/15 00:00:00+00,1058,1058,700 FIRST NORTH ST     ,LARCENY,Yes,,4578
2021/06/26 00:00:00+00,1115,1115,700 FIRST NORTH ST     ,LARCENY,,From Building,4579
2021/06/26 00:00:00+00,1514,1514,700 FIRST NORTH ST     ,LARCENY,Yes,Shoplifting,4580
2021/12/21 00:00:00+00,0840,0840,700 FIRST NORTH ST     ,LARCENY,Yes,,4581
2021/03/29 00:00:00+00,0955,0955,700 FIRST NORTH ST     ,LARCENY,Yes,Shoplifting,4582
2021/11/22 00:00:00+00,2240,2240,700 FIRST NORTH ST     ,MV THEFT,,Motor Vehicle,4583
2021/11/22 00:00:00+00,2240,2240,700 FIRST NORTH ST     ,MV THEFT,,Motor Vehicle,4584
2021/11/23 00:00:00+00,0110,0110,700 FIRST NORTH ST     ,BURGLARY,Yes,Shoplifting,4585
2021/03/08 00:00:00+00,1513,1513,700 FIRST NORTH ST     ,LARCENY,Yes,Shoplifting,4586
2021/03/08 00:00:00+00,1931,1931,700 FIRST NORTH ST     ,LARCENY,Yes,Shoplifting,4587
2021/02/08 00:00:00+00,2119,2119,700 FIRST NORTH ST     ,LARCENY,Yes,Shoplifting,4588
2021/03/08 00:00:00+00,1643,1643,700 FIRST NORTH ST     ,LARCENY,Yes,,4589
2021/09/06 00:00:00+00,1841,1841,700 GLENWOOD AV     ,BURGLARY,,From Building,4590
2021/10/07 00:00:00+00,1955,1955,700 HELEN ST     ,LARCENY,,From Motor Vehicle,4591
2021/05/13 00:00:00+00,0944,0944,700 HICKORY ST     ,LARCENY,,All Other,4592
2021/04/08 00:00:00+00,0000,0000,700 HICKORY ST     ,LARCENY,,Of Bicycle,4593
2021/04/08 00:00:00+00,0000,0000,700 HICKORY ST     ,LARCENY,,From Building,4594
2021/10/15 00:00:00+00,2000,2300,700 HICKORY ST     ,MV THEFT,,Motor Vehicle,4595
2021/02/23 00:00:00+00,0955,0955,700 HILLSIDE ST     ,LARCENY,,All Other,4596
2021/08/03 00:00:00+00,1640,1640,700 HIXSON AV     ,LARCENY,,All Other,4597
2021/08/31 00:00:00+00,2139,2139,700 HIXSON AV     ,AGGRAVATED ASSAULT,Yes,N/A,4598
2021/09/11 00:00:00+00,2000,0900,700 HIXSON AV     ,LARCENY,,All Other,4599
2021/11/04 00:00:00+00,0110,0110,700 IRVING AV   ,AGGRAVATED ASSAULT,Yes,N/A,4600
2021/10/01 00:00:00+00,0926,0926,700 IRVING AV     ,LARCENY,,All Other,4601
2021/08/28 00:00:00+00,1400,1600,700 IRVING AV     ,ROBBERY,,Purse Snatch,4602
2021/08/12 00:00:00+00,0930,1430,700 IRVING AV     ,LARCENY,,From Building,4603
2021/11/14 00:00:00+00,2200,2300,700 IRVING AV   ,LARCENY,,From Building,4604
2021/04/02 00:00:00+00,1323,1323,700 IRVING AVE    ,LARCENY,,All Other,4605
2021/04/05 00:00:00+00,0800,1202,700 IVY RIDGE RD     ,LARCENY,,From Motor Vehicle,4606
2021/05/17 00:00:00+00,2350,2350,700 JAMES ST     ,LARCENY,,All Other,4607
2021/05/20 00:00:00+00,2129,2129,700 JAMES ST     ,AGGRAVATED ASSAULT,,N/A,4608
2021/05/01 00:00:00+00,0953,0953,700 JAMES ST     ,AGGRAVATED ASSAULT,,N/A,4609
2021/05/08 00:00:00+00,2130,2134,700 JAMES ST     ,AGGRAVATED ASSAULT,Yes,N/A,4610
2021/01/29 00:00:00+00,2303,2303,700 JAMES ST     ,AGGRAVATED ASSAULT,,N/A,4611
2021/05/29 00:00:00+00,0800,1200,700 JAMES ST     ,BURGLARY,,From Building,4612
2021/11/21 00:00:00+00,1540,1540,700 JAMES ST     ,AGGRAVATED ASSAULT,Yes,N/A,4613
2021/06/08 00:00:00+00,1833,1834,700 JAMES ST     ,AGGRAVATED ASSAULT,Yes,All Other,4614
2021/01/30 00:00:00+00,0900,0157,700 JAMES ST     ,AGGRAVATED ASSAULT,Yes,N/A,4615
2021/03/17 00:00:00+00,,1306,700 JAMES ST ,MURDER,Yes,,4616
2021/03/29 00:00:00+00,1125,1125,700 JAMES ST     ,AGGRAVATED ASSAULT,Yes,N/A,4617
2021/02/24 00:00:00+00,2330,1730,700 JAMES ST     ,MV THEFT,,All Other,4618
2021/06/13 00:00:00+00,1530,1530,700 JAMES ST     ,AGGRAVATED ASSAULT,Yes,N/A,4619
2021/02/24 00:00:00+00,0712,0715,700 JAMES ST     ,AGGRAVATED ASSAULT,Yes,N/A,4620
2021/05/25 00:00:00+00,2200,0930,700 JAMES ST     ,LARCENY,,From Building,4621
2021/11/11 00:00:00+00,0021,1000,700 JAMES ST     ,LARCENY,,Of Bicycle,4622
2021/11/10 00:00:00+00,2302,2302,700 JAMES ST     ,AGGRAVATED ASSAULT,Yes,N/A,4623
2021/01/08 00:00:00+00,2200,0200,700 JAMES ST     ,LARCENY,,From Motor Vehicle,4624
2021/01/08 00:00:00+00,0202,0202,700 JAMES ST     ,BURGLARY,Yes,From Building,4625
2021/01/14 00:00:00+00,0515,0515,700 JAMES ST     ,ROBBERY,Yes,From Building,4626
2021/04/02 00:00:00+00,1152,1152,700 JAMES ST     ,LARCENY,,All Other,4627
2021/01/07 00:00:00+00,2309,2325,700 JAMES ST     ,BURGLARY,Yes,All Other,4628
2021/08/26 00:00:00+00,1100,1700,700 JAMES ST     ,BURGLARY,,From Building,4629
2021/10/08 00:00:00+00,2327,2327,700 JAMES ST     ,AGGRAVATED ASSAULT,,N/A,4630
2021/03/26 00:00:00+00,1000,1500,700 JAMES ST     ,LARCENY,,All Other,4631
2021/05/14 00:00:00+00,1120,1120,700 JAMES ST     ,LARCENY,Yes,All Other,4632
2021/03/27 00:00:00+00,1900,0711,700 JAMES ST     ,LARCENY,,From Motor Vehicle,4633
2021/10/28 00:00:00+00,1330,1400,700 JAMES ST     ,LARCENY,,All Other,4634
2021/07/04 00:00:00+00,1330,1330,700 JAMES ST     ,AGGRAVATED ASSAULT,,N/A,4635
2021/01/13 00:00:00+00,0100,1053,700 JAMES ST     ,MV THEFT,,Motor Vehicle,4636
2021/10/30 00:00:00+00,2218,2218,700 JAMES ST     ,LARCENY,,Of Bicycle,4637
2021/01/11 00:00:00+00,0535,0535,700 JAMES ST     ,LARCENY,,Of Bicycle,4638
2021/01/13 00:00:00+00,1408,1408,700 JAMES ST     ,LARCENY,Yes,All Other,4639
2021/07/28 00:00:00+00,1000,1110,700 JAMES ST     ,AGGRAVATED ASSAULT,Yes,N/A,4640
2021/01/24 00:00:00+00,0141,0141,700 JAMES ST     ,ROBBERY,,Pocket Picking,4641
2021/04/27 00:00:00+00,1230,2200,700 JAMES ST     ,LARCENY,,All Other,4642
2021/12/02 00:00:00+00,0400,0400,700 JAMES ST     ,MV THEFT,,Motor Vehicle,4643
2021/02/18 00:00:00+00,1630,1630,700 JAMES ST     ,ROBBERY,Yes,All Other,4644
2021/10/10 00:00:00+00,1010,1013,700 KIRKPATRICK ST     ,AGGRAVATED ASSAULT,,N/A,4645
2021/06/27 00:00:00+00,0230,0630,700 LANCASTER AV     ,BURGLARY,,From Building,4646
2021/10/17 00:00:00+00,1800,1200,700 LANCASTER AV     ,LARCENY,,Of MV Parts/Accessories,4647
2021/07/07 00:00:00+00,2311,1530,700 LANCASTER AVE    ,LARCENY,,All Other,4648
2021/11/10 00:00:00+00,0000,0000,700 LEMOYNE AV   ,AGGRAVATED ASSAULT,,N/A,4649
2021/11/10 00:00:00+00,0000,0200,700 LEMOYNE AV   ,BURGLARY,,From Building,4650
2021/12/01 00:00:00+00,0600,0800,700 LIVINGSTON AV   ,BURGLARY,,From Building,4651
2021/12/01 00:00:00+00,0100,1100,700 LIVINGSTON AV   ,LARCENY,,From Motor Vehicle,4652
2021/08/22 00:00:00+00,2200,0900,700 LIVINGSTON AV     ,LARCENY,,From Motor Vehicle,4653
2021/10/31 00:00:00+00,1400,1620,700 LIVINGSTON AV   ,LARCENY,,From Motor Vehicle,4654
2021/06/24 00:00:00+00,0100,0825,700 LIVINGSTON AVE    ,LARCENY,,From Motor Vehicle,4655
2021/12/14 00:00:00+00,0000,0300,700 LIVINGSTON AVE    ,LARCENY,,From Motor Vehicle,4656
2021/12/01 00:00:00+00,1200,1200,700 LIVINGSTON AVE    ,LARCENY,,From Motor Vehicle,4657
2021/08/21 00:00:00+00,0220,0030,700 LIVINGTON AV     ,LARCENY,,From Motor Vehicle,4658
2021/05/14 00:00:00+00,1800,1800,700 LODI ST     ,MV THEFT,,Motor Vehicle,4659
2021/12/15 00:00:00+00,1730,1730,700 LODI ST     ,LARCENY,,All Other,4660
2021/03/03 00:00:00+00,2000,1200,700 LODI ST     ,LARCENY,,From Motor Vehicle,4661
2021/03/08 00:00:00+00,0031,0031,700 LODI ST     ,BURGLARY,Yes,,4662
2021/04/27 00:00:00+00,0800,1100,700 LODI ST     ,LARCENY,,From Building,4663
